,login_time,count
1783,1970-01-20 09:45:00,2
1784,1970-01-20 10:00:00,2
1785,1970-01-20 10:15:00,8
1786,1970-01-20 10:30:00,11
1787,1970-01-20 10:45:00,10
1788,1970-01-20 11:00:00,22
1789,1970-01-20 11:15:00,19
1790,1970-01-20 11:30:00,21
1791,1970-01-20 11:45:00,19
1792,1970-01-20 12:00:00,17
1793,1970-01-20 12:15:00,17
1794,1970-01-20 12:30:00,18
1795,1970-01-20 12:45:00,6
1796,1970-01-20 13:00:00,3
1797,1970-01-20 13:15:00,6
1798,1970-01-20 13:30:00,6
1799,1970-01-20 13:45:00,4
1800,1970-01-20 14:00:00,7
1801,1970-01-20 14:15:00,3
1802,1970-01-20 14:30:00,3
1803,1970-01-20 14:45:00,5
1804,1970-01-20 15:00:00,2
1805,1970-01-20 15:15:00,3
1806,1970-01-20 15:30:00,5
1807,1970-01-20 15:45:00,3
1808,1970-01-20 16:00:00,2
1809,1970-01-20 16:15:00,3
1810,1970-01-20 16:30:00,9
1811,1970-01-20 16:45:00,3
1812,1970-01-20 17:00:00,4
1813,1970-01-20 17:15:00,2
1814,1970-01-20 17:30:00,1
1815,1970-01-20 17:45:00,0
1816,1970-01-20 18:00:00,6
1817,1970-01-20 18:15:00,3
1818,1970-01-20 18:30:00,2
1819,1970-01-20 18:45:00,3
1820,1970-01-20 19:00:00,8
1821,1970-01-20 19:15:00,6
1822,1970-01-20 19:30:00,0
1823,1970-01-20 19:45:00,3
1824,1970-01-20 20:00:00,5
1825,1970-01-20 20:15:00,2
1826,1970-01-20 20:30:00,8
1827,1970-01-20 20:45:00,8
1828,1970-01-20 21:00:00,8
1829,1970-01-20 21:15:00,10
1830,1970-01-20 21:30:00,11
1831,1970-01-20 21:45:00,13
1832,1970-01-20 22:00:00,12
1833,1970-01-20 22:15:00,11
1834,1970-01-20 22:30:00,11
1835,1970-01-20 22:45:00,5
1836,1970-01-20 23:00:00,9
1837,1970-01-20 23:15:00,12
1838,1970-01-20 23:30:00,2
1839,1970-01-20 23:45:00,11
1840,1970-01-21 00:00:00,13
1841,1970-01-21 00:15:00,8
1842,1970-01-21 00:30:00,10
1843,1970-01-21 00:45:00,11
1844,1970-01-21 01:00:00,16
1845,1970-01-21 01:15:00,4
1846,1970-01-21 01:30:00,7
1847,1970-01-21 01:45:00,6
1848,1970-01-21 02:00:00,9
1849,1970-01-21 02:15:00,5
1850,1970-01-21 02:30:00,5
1851,1970-01-21 02:45:00,8
1852,1970-01-21 03:00:00,2
1853,1970-01-21 03:15:00,3
1854,1970-01-21 03:30:00,3
1855,1970-01-21 03:45:00,1
1856,1970-01-21 04:00:00,2
1857,1970-01-21 04:15:00,4
1858,1970-01-21 04:30:00,3
1859,1970-01-21 04:45:00,1
1860,1970-01-21 05:00:00,1
1861,1970-01-21 05:15:00,0
1862,1970-01-21 05:30:00,0
1863,1970-01-21 05:45:00,2
1864,1970-01-21 06:00:00,0
1865,1970-01-21 06:15:00,0
1866,1970-01-21 06:30:00,0
1867,1970-01-21 06:45:00,1
1868,1970-01-21 07:00:00,4
1869,1970-01-21 07:15:00,1
1870,1970-01-21 07:30:00,1
1871,1970-01-21 07:45:00,1
1872,1970-01-21 08:00:00,2
1873,1970-01-21 08:15:00,0
1874,1970-01-21 08:30:00,1
1875,1970-01-21 08:45:00,3
1876,1970-01-21 09:00:00,2
1877,1970-01-21 09:15:00,7
1878,1970-01-21 09:30:00,5
1879,1970-01-21 09:45:00,6
1880,1970-01-21 10:00:00,4
1881,1970-01-21 10:15:00,6
1882,1970-01-21 10:30:00,13
1883,1970-01-21 10:45:00,7
1884,1970-01-21 11:00:00,9
1885,1970-01-21 11:15:00,15
1886,1970-01-21 11:30:00,12
1887,1970-01-21 11:45:00,27
1888,1970-01-21 12:00:00,9
1889,1970-01-21 12:15:00,16
1890,1970-01-21 12:30:00,11
1891,1970-01-21 12:45:00,8
1892,1970-01-21 13:00:00,5
1893,1970-01-21 13:15:00,7
1894,1970-01-21 13:30:00,4
1895,1970-01-21 13:45:00,3
1896,1970-01-21 14:00:00,4
1897,1970-01-21 14:15:00,8
1898,1970-01-21 14:30:00,6
1899,1970-01-21 14:45:00,3
1900,1970-01-21 15:00:00,4
1901,1970-01-21 15:15:00,2
1902,1970-01-21 15:30:00,3
1903,1970-01-21 15:45:00,2
1904,1970-01-21 16:00:00,0
1905,1970-01-21 16:15:00,2
1906,1970-01-21 16:30:00,4
1907,1970-01-21 16:45:00,3
1908,1970-01-21 17:00:00,3
1909,1970-01-21 17:15:00,4
1910,1970-01-21 17:30:00,4
1911,1970-01-21 17:45:00,1
1912,1970-01-21 18:00:00,3
1913,1970-01-21 18:15:00,0
1914,1970-01-21 18:30:00,1
1915,1970-01-21 18:45:00,4
1916,1970-01-21 19:00:00,2
1917,1970-01-21 19:15:00,2
1918,1970-01-21 19:30:00,4
1919,1970-01-21 19:45:00,1
1920,1970-01-21 20:00:00,4
1921,1970-01-21 20:15:00,5
1922,1970-01-21 20:30:00,5
1923,1970-01-21 20:45:00,4
1924,1970-01-21 21:00:00,11
1925,1970-01-21 21:15:00,11
1926,1970-01-21 21:30:00,8
1927,1970-01-21 21:45:00,6
1928,1970-01-21 22:00:00,8
1929,1970-01-21 22:15:00,11
1930,1970-01-21 22:30:00,11
1931,1970-01-21 22:45:00,6
1932,1970-01-21 23:00:00,20
1933,1970-01-21 23:15:00,10
1934,1970-01-21 23:30:00,10
1935,1970-01-21 23:45:00,9
1936,1970-01-22 00:00:00,12
1937,1970-01-22 00:15:00,14
1938,1970-01-22 00:30:00,15
1939,1970-01-22 00:45:00,9
1940,1970-01-22 01:00:00,10
1941,1970-01-22 01:15:00,10
1942,1970-01-22 01:30:00,10
1943,1970-01-22 01:45:00,10
1944,1970-01-22 02:00:00,4
1945,1970-01-22 02:15:00,12
1946,1970-01-22 02:30:00,5
1947,1970-01-22 02:45:00,6
1948,1970-01-22 03:00:00,1
1949,1970-01-22 03:15:00,7
1950,1970-01-22 03:30:00,9
1951,1970-01-22 03:45:00,3
1952,1970-01-22 04:00:00,1
1953,1970-01-22 04:15:00,3
1954,1970-01-22 04:30:00,3
1955,1970-01-22 04:45:00,6
1956,1970-01-22 05:00:00,3
1957,1970-01-22 05:15:00,3
1958,1970-01-22 05:30:00,1
1959,1970-01-22 05:45:00,1
1960,1970-01-22 06:00:00,1
1961,1970-01-22 06:15:00,5
1962,1970-01-22 06:30:00,0
1963,1970-01-22 06:45:00,0
1964,1970-01-22 07:00:00,1
1965,1970-01-22 07:15:00,1
1966,1970-01-22 07:30:00,0
1967,1970-01-22 07:45:00,0
1968,1970-01-22 08:00:00,0
1969,1970-01-22 08:15:00,1
1970,1970-01-22 08:30:00,4
1971,1970-01-22 08:45:00,1
1972,1970-01-22 09:00:00,4
1973,1970-01-22 09:15:00,2
1974,1970-01-22 09:30:00,3
1975,1970-01-22 09:45:00,5
1976,1970-01-22 10:00:00,7
1977,1970-01-22 10:15:00,8
1978,1970-01-22 10:30:00,3
1979,1970-01-22 10:45:00,11
1980,1970-01-22 11:00:00,5
1981,1970-01-22 11:15:00,16
1982,1970-01-22 11:30:00,13
1983,1970-01-22 11:45:00,14
1984,1970-01-22 12:00:00,19
1985,1970-01-22 12:15:00,10
1986,1970-01-22 12:30:00,10
1987,1970-01-22 12:45:00,6
1988,1970-01-22 13:00:00,8
1989,1970-01-22 13:15:00,7
1990,1970-01-22 13:30:00,9
1991,1970-01-22 13:45:00,5
1992,1970-01-22 14:00:00,6
1993,1970-01-22 14:15:00,3
1994,1970-01-22 14:30:00,4
1995,1970-01-22 14:45:00,4
1996,1970-01-22 15:00:00,5
1997,1970-01-22 15:15:00,4
1998,1970-01-22 15:30:00,5
1999,1970-01-22 15:45:00,2
2000,1970-01-22 16:00:00,3
2001,1970-01-22 16:15:00,3
2002,1970-01-22 16:30:00,4
2003,1970-01-22 16:45:00,2
2004,1970-01-22 17:00:00,3
2005,1970-01-22 17:15:00,5
2006,1970-01-22 17:30:00,4
2007,1970-01-22 17:45:00,1
2008,1970-01-22 18:00:00,3
2009,1970-01-22 18:15:00,4
2010,1970-01-22 18:30:00,0
2011,1970-01-22 18:45:00,6
2012,1970-01-22 19:00:00,4
2013,1970-01-22 19:15:00,7
2014,1970-01-22 19:30:00,2
2015,1970-01-22 19:45:00,1
2016,1970-01-22 20:00:00,0
2017,1970-01-22 20:15:00,7
2018,1970-01-22 20:30:00,9
2019,1970-01-22 20:45:00,10
2020,1970-01-22 21:00:00,13
2021,1970-01-22 21:15:00,8
2022,1970-01-22 21:30:00,9
2023,1970-01-22 21:45:00,9
2024,1970-01-22 22:00:00,6
2025,1970-01-22 22:15:00,16
2026,1970-01-22 22:30:00,19
2027,1970-01-22 22:45:00,20
2028,1970-01-22 23:00:00,10
2029,1970-01-22 23:15:00,22
2030,1970-01-22 23:30:00,13
2031,1970-01-22 23:45:00,12
2032,1970-01-23 00:00:00,11
2033,1970-01-23 00:15:00,21
2034,1970-01-23 00:30:00,13
2035,1970-01-23 00:45:00,15
2036,1970-01-23 01:00:00,7
2037,1970-01-23 01:15:00,18
2038,1970-01-23 01:30:00,20
2039,1970-01-23 01:45:00,18
2040,1970-01-23 02:00:00,18
2041,1970-01-23 02:15:00,13
2042,1970-01-23 02:30:00,16
2043,1970-01-23 02:45:00,12
2044,1970-01-23 03:00:00,10
2045,1970-01-23 03:15:00,10
2046,1970-01-23 03:30:00,7
2047,1970-01-23 03:45:00,1
2048,1970-01-23 04:00:00,5
2049,1970-01-23 04:15:00,5
2050,1970-01-23 04:30:00,4
2051,1970-01-23 04:45:00,6
2052,1970-01-23 05:00:00,5
2053,1970-01-23 05:15:00,0
2054,1970-01-23 05:30:00,1
2055,1970-01-23 05:45:00,4
2056,1970-01-23 06:00:00,2
2057,1970-01-23 06:15:00,2
2058,1970-01-23 06:30:00,1
2059,1970-01-23 06:45:00,2
2060,1970-01-23 07:00:00,1
2061,1970-01-23 07:15:00,0
2062,1970-01-23 07:30:00,2
2063,1970-01-23 07:45:00,1
2064,1970-01-23 08:00:00,0
2065,1970-01-23 08:15:00,1
2066,1970-01-23 08:30:00,2
2067,1970-01-23 08:45:00,3
2068,1970-01-23 09:00:00,0
2069,1970-01-23 09:15:00,10
2070,1970-01-23 09:30:00,6
2071,1970-01-23 09:45:00,5
2072,1970-01-23 10:00:00,4
2073,1970-01-23 10:15:00,5
2074,1970-01-23 10:30:00,8
2075,1970-01-23 10:45:00,13
2076,1970-01-23 11:00:00,11
2077,1970-01-23 11:15:00,11
2078,1970-01-23 11:30:00,20
2079,1970-01-23 11:45:00,22
2080,1970-01-23 12:00:00,10
2081,1970-01-23 12:15:00,25
2082,1970-01-23 12:30:00,17
2083,1970-01-23 12:45:00,11
2084,1970-01-23 13:00:00,4
2085,1970-01-23 13:15:00,7
2086,1970-01-23 13:30:00,8
2087,1970-01-23 13:45:00,9
2088,1970-01-23 14:00:00,6
2089,1970-01-23 14:15:00,8
2090,1970-01-23 14:30:00,4
2091,1970-01-23 14:45:00,3
2092,1970-01-23 15:00:00,5
2093,1970-01-23 15:15:00,3
2094,1970-01-23 15:30:00,10
2095,1970-01-23 15:45:00,5
2096,1970-01-23 16:00:00,5
2097,1970-01-23 16:15:00,6
2098,1970-01-23 16:30:00,4
2099,1970-01-23 16:45:00,6
2100,1970-01-23 17:00:00,2
2101,1970-01-23 17:15:00,5
2102,1970-01-23 17:30:00,3
2103,1970-01-23 17:45:00,6
2104,1970-01-23 18:00:00,5
2105,1970-01-23 18:15:00,7
2106,1970-01-23 18:30:00,5
2107,1970-01-23 18:45:00,9
2108,1970-01-23 19:00:00,6
2109,1970-01-23 19:15:00,4
2110,1970-01-23 19:30:00,8
2111,1970-01-23 19:45:00,5
2112,1970-01-23 20:00:00,2
2113,1970-01-23 20:15:00,8
2114,1970-01-23 20:30:00,19
2115,1970-01-23 20:45:00,7
2116,1970-01-23 21:00:00,17
2117,1970-01-23 21:15:00,13
2118,1970-01-23 21:30:00,16
2119,1970-01-23 21:45:00,13
2120,1970-01-23 22:00:00,9
2121,1970-01-23 22:15:00,23
2122,1970-01-23 22:30:00,20
2123,1970-01-23 22:45:00,30
2124,1970-01-23 23:00:00,27
2125,1970-01-23 23:15:00,12
2126,1970-01-23 23:30:00,18
2127,1970-01-23 23:45:00,18
2128,1970-01-24 00:00:00,17
2129,1970-01-24 00:15:00,16
2130,1970-01-24 00:30:00,11
2131,1970-01-24 00:45:00,10
2132,1970-01-24 01:00:00,16
2133,1970-01-24 01:15:00,19
2134,1970-01-24 01:30:00,25
2135,1970-01-24 01:45:00,15
2136,1970-01-24 02:00:00,26
2137,1970-01-24 02:15:00,22
2138,1970-01-24 02:30:00,21
2139,1970-01-24 02:45:00,26
2140,1970-01-24 03:00:00,18
2141,1970-01-24 03:15:00,25
2142,1970-01-24 03:30:00,20
2143,1970-01-24 03:45:00,15
2144,1970-01-24 04:00:00,23
2145,1970-01-24 04:15:00,22
2146,1970-01-24 04:30:00,23
2147,1970-01-24 04:45:00,32
2148,1970-01-24 05:00:00,23
2149,1970-01-24 05:15:00,6
2150,1970-01-24 05:30:00,4
2151,1970-01-24 05:45:00,10
2152,1970-01-24 06:00:00,3
2153,1970-01-24 06:15:00,8
2154,1970-01-24 06:30:00,2
2155,1970-01-24 06:45:00,6
2156,1970-01-24 07:00:00,0
2157,1970-01-24 07:15:00,1
2158,1970-01-24 07:30:00,1
2159,1970-01-24 07:45:00,2
2160,1970-01-24 08:00:00,0
2161,1970-01-24 08:15:00,2
2162,1970-01-24 08:30:00,2
2163,1970-01-24 08:45:00,0
2164,1970-01-24 09:00:00,2
2165,1970-01-24 09:15:00,5
2166,1970-01-24 09:30:00,2
2167,1970-01-24 09:45:00,2
2168,1970-01-24 10:00:00,2
2169,1970-01-24 10:15:00,1
2170,1970-01-24 10:30:00,2
2171,1970-01-24 10:45:00,7
2172,1970-01-24 11:00:00,2
2173,1970-01-24 11:15:00,1
2174,1970-01-24 11:30:00,11
2175,1970-01-24 11:45:00,5
2176,1970-01-24 12:00:00,7
2177,1970-01-24 12:15:00,3
2178,1970-01-24 12:30:00,8
2179,1970-01-24 12:45:00,7
2180,1970-01-24 13:00:00,5
2181,1970-01-24 13:15:00,5
2182,1970-01-24 13:30:00,8
2183,1970-01-24 13:45:00,13
2184,1970-01-24 14:00:00,9
2185,1970-01-24 14:15:00,8
2186,1970-01-24 14:30:00,10
2187,1970-01-24 14:45:00,6
2188,1970-01-24 15:00:00,6
2189,1970-01-24 15:15:00,5
2190,1970-01-24 15:30:00,11
2191,1970-01-24 15:45:00,8
2192,1970-01-24 16:00:00,9
2193,1970-01-24 16:15:00,8
2194,1970-01-24 16:30:00,7
2195,1970-01-24 16:45:00,6
2196,1970-01-24 17:00:00,6
2197,1970-01-24 17:15:00,10
2198,1970-01-24 17:30:00,5
2199,1970-01-24 17:45:00,8
2200,1970-01-24 18:00:00,4
2201,1970-01-24 18:15:00,12
2202,1970-01-24 18:30:00,7
2203,1970-01-24 18:45:00,6
2204,1970-01-24 19:00:00,8
2205,1970-01-24 19:15:00,9
2206,1970-01-24 19:30:00,5
2207,1970-01-24 19:45:00,8
2208,1970-01-24 20:00:00,4
2209,1970-01-24 20:15:00,6
2210,1970-01-24 20:30:00,5
2211,1970-01-24 20:45:00,10
2212,1970-01-24 21:00:00,13
2213,1970-01-24 21:15:00,9
2214,1970-01-24 21:30:00,7
2215,1970-01-24 21:45:00,14
2216,1970-01-24 22:00:00,14
2217,1970-01-24 22:15:00,5
2218,1970-01-24 22:30:00,16
2219,1970-01-24 22:45:00,16
2220,1970-01-24 23:00:00,17
2221,1970-01-24 23:15:00,13
2222,1970-01-24 23:30:00,9
2223,1970-01-24 23:45:00,17
2224,1970-01-25 00:00:00,14
2225,1970-01-25 00:15:00,9
2226,1970-01-25 00:30:00,14
2227,1970-01-25 00:45:00,18
2228,1970-01-25 01:00:00,16
2229,1970-01-25 01:15:00,14
2230,1970-01-25 01:30:00,15
2231,1970-01-25 01:45:00,18
2232,1970-01-25 02:00:00,20
2233,1970-01-25 02:15:00,19
2234,1970-01-25 02:30:00,30
2235,1970-01-25 02:45:00,30
2236,1970-01-25 03:00:00,29
2237,1970-01-25 03:15:00,22
2238,1970-01-25 03:30:00,18
2239,1970-01-25 03:45:00,21
2240,1970-01-25 04:00:00,19
2241,1970-01-25 04:15:00,24
2242,1970-01-25 04:30:00,31
2243,1970-01-25 04:45:00,36
2244,1970-01-25 05:00:00,24
2245,1970-01-25 05:15:00,23
2246,1970-01-25 05:30:00,10
2247,1970-01-25 05:45:00,9
2248,1970-01-25 06:00:00,3
2249,1970-01-25 06:15:00,3
2250,1970-01-25 06:30:00,3
2251,1970-01-25 06:45:00,5
2252,1970-01-25 07:00:00,7
2253,1970-01-25 07:15:00,3
2254,1970-01-25 07:30:00,3
2255,1970-01-25 07:45:00,0
2256,1970-01-25 08:00:00,0
2257,1970-01-25 08:15:00,1
2258,1970-01-25 08:30:00,1
2259,1970-01-25 08:45:00,1
2260,1970-01-25 09:00:00,5
2261,1970-01-25 09:15:00,3
2262,1970-01-25 09:30:00,0
2263,1970-01-25 09:45:00,2
2264,1970-01-25 10:00:00,6
2265,1970-01-25 10:15:00,2
2266,1970-01-25 10:30:00,4
2267,1970-01-25 10:45:00,2
2268,1970-01-25 11:00:00,2
2269,1970-01-25 11:15:00,0
2270,1970-01-25 11:30:00,6
2271,1970-01-25 11:45:00,7
2272,1970-01-25 12:00:00,6
2273,1970-01-25 12:15:00,4
2274,1970-01-25 12:30:00,5
2275,1970-01-25 12:45:00,9
2276,1970-01-25 13:00:00,2
2277,1970-01-25 13:15:00,14
2278,1970-01-25 13:30:00,8
2279,1970-01-25 13:45:00,9
2280,1970-01-25 14:00:00,5
2281,1970-01-25 14:15:00,10
2282,1970-01-25 14:30:00,11
2283,1970-01-25 14:45:00,7
2284,1970-01-25 15:00:00,6
2285,1970-01-25 15:15:00,11
2286,1970-01-25 15:30:00,5
2287,1970-01-25 15:45:00,10
2288,1970-01-25 16:00:00,13
2289,1970-01-25 16:15:00,10
2290,1970-01-25 16:30:00,5
2291,1970-01-25 16:45:00,6
2292,1970-01-25 17:00:00,6
2293,1970-01-25 17:15:00,7
2294,1970-01-25 17:30:00,3
2295,1970-01-25 17:45:00,3
2296,1970-01-25 18:00:00,8
2297,1970-01-25 18:15:00,3
2298,1970-01-25 18:30:00,8
2299,1970-01-25 18:45:00,8
2300,1970-01-25 19:00:00,8
2301,1970-01-25 19:15:00,6
2302,1970-01-25 19:30:00,4
2303,1970-01-25 19:45:00,5
2304,1970-01-25 20:00:00,8
2305,1970-01-25 20:15:00,3
2306,1970-01-25 20:30:00,7
2307,1970-01-25 20:45:00,2
2308,1970-01-25 21:00:00,8
2309,1970-01-25 21:15:00,3
2310,1970-01-25 21:30:00,5
2311,1970-01-25 21:45:00,4
2312,1970-01-25 22:00:00,3
2313,1970-01-25 22:15:00,0
2314,1970-01-25 22:30:00,5
2315,1970-01-25 22:45:00,1
2316,1970-01-25 23:00:00,11
2317,1970-01-25 23:15:00,4
2318,1970-01-25 23:30:00,3
2319,1970-01-25 23:45:00,8
2320,1970-01-26 00:00:00,5
2321,1970-01-26 00:15:00,7
2322,1970-01-26 00:30:00,5
2323,1970-01-26 00:45:00,8
2324,1970-01-26 01:00:00,5
2325,1970-01-26 01:15:00,10
2326,1970-01-26 01:30:00,7
2327,1970-01-26 01:45:00,2
2328,1970-01-26 02:00:00,2
2329,1970-01-26 02:15:00,5
2330,1970-01-26 02:30:00,6
2331,1970-01-26 02:45:00,1
2332,1970-01-26 03:00:00,4
2333,1970-01-26 03:15:00,6
2334,1970-01-26 03:30:00,0
2335,1970-01-26 03:45:00,0
2336,1970-01-26 04:00:00,1
2337,1970-01-26 04:15:00,3
2338,1970-01-26 04:30:00,2
2339,1970-01-26 04:45:00,2
2340,1970-01-26 05:00:00,1
2341,1970-01-26 05:15:00,1
2342,1970-01-26 05:30:00,1
2343,1970-01-26 05:45:00,2
2344,1970-01-26 06:00:00,2
2345,1970-01-26 06:15:00,0
2346,1970-01-26 06:30:00,2
2347,1970-01-26 06:45:00,2
2348,1970-01-26 07:00:00,2
2349,1970-01-26 07:15:00,2
2350,1970-01-26 07:30:00,0
2351,1970-01-26 07:45:00,1
2352,1970-01-26 08:00:00,0
2353,1970-01-26 08:15:00,1
2354,1970-01-26 08:30:00,2
2355,1970-01-26 08:45:00,3
2356,1970-01-26 09:00:00,5
2357,1970-01-26 09:15:00,5
2358,1970-01-26 09:30:00,6
2359,1970-01-26 09:45:00,2
2360,1970-01-26 10:00:00,5
2361,1970-01-26 10:15:00,6
2362,1970-01-26 10:30:00,15
2363,1970-01-26 10:45:00,16
2364,1970-01-26 11:00:00,11
2365,1970-01-26 11:15:00,11
2366,1970-01-26 11:30:00,22
2367,1970-01-26 11:45:00,13
2368,1970-01-26 12:00:00,11
2369,1970-01-26 12:15:00,13
2370,1970-01-26 12:30:00,7
2371,1970-01-26 12:45:00,11
2372,1970-01-26 13:00:00,3
2373,1970-01-26 13:15:00,2
2374,1970-01-26 13:30:00,6
2375,1970-01-26 13:45:00,5
2376,1970-01-26 14:00:00,6
2377,1970-01-26 14:15:00,2
2378,1970-01-26 14:30:00,3
2379,1970-01-26 14:45:00,4
2380,1970-01-26 15:00:00,6
2381,1970-01-26 15:15:00,4
2382,1970-01-26 15:30:00,4
2383,1970-01-26 15:45:00,5
2384,1970-01-26 16:00:00,1
2385,1970-01-26 16:15:00,6
2386,1970-01-26 16:30:00,3
2387,1970-01-26 16:45:00,10
2388,1970-01-26 17:00:00,2
2389,1970-01-26 17:15:00,5
2390,1970-01-26 17:30:00,2
2391,1970-01-26 17:45:00,1
2392,1970-01-26 18:00:00,0
2393,1970-01-26 18:15:00,2
2394,1970-01-26 18:30:00,4
2395,1970-01-26 18:45:00,6
2396,1970-01-26 19:00:00,3
2397,1970-01-26 19:15:00,4
2398,1970-01-26 19:30:00,2
2399,1970-01-26 19:45:00,3
2400,1970-01-26 20:00:00,2
2401,1970-01-26 20:15:00,1
2402,1970-01-26 20:30:00,8
2403,1970-01-26 20:45:00,6
2404,1970-01-26 21:00:00,5
2405,1970-01-26 21:15:00,4
2406,1970-01-26 21:30:00,7
2407,1970-01-26 21:45:00,9
2408,1970-01-26 22:00:00,6
2409,1970-01-26 22:15:00,11
2410,1970-01-26 22:30:00,7
2411,1970-01-26 22:45:00,9
2412,1970-01-26 23:00:00,3
2413,1970-01-26 23:15:00,4
2414,1970-01-26 23:30:00,8
2415,1970-01-26 23:45:00,6
2416,1970-01-27 00:00:00,10
2417,1970-01-27 00:15:00,12
2418,1970-01-27 00:30:00,12
2419,1970-01-27 00:45:00,16
2420,1970-01-27 01:00:00,9
2421,1970-01-27 01:15:00,6
2422,1970-01-27 01:30:00,16
2423,1970-01-27 01:45:00,9
2424,1970-01-27 02:00:00,9
2425,1970-01-27 02:15:00,6
2426,1970-01-27 02:30:00,8
2427,1970-01-27 02:45:00,8
2428,1970-01-27 03:00:00,5
2429,1970-01-27 03:15:00,5
2430,1970-01-27 03:30:00,5
2431,1970-01-27 03:45:00,4
2432,1970-01-27 04:00:00,2
2433,1970-01-27 04:15:00,2
2434,1970-01-27 04:30:00,3
2435,1970-01-27 04:45:00,0
2436,1970-01-27 05:00:00,1
2437,1970-01-27 05:15:00,2
2438,1970-01-27 05:30:00,0
2439,1970-01-27 05:45:00,1
2440,1970-01-27 06:00:00,2
2441,1970-01-27 06:15:00,1
2442,1970-01-27 06:30:00,1
2443,1970-01-27 06:45:00,0
2444,1970-01-27 07:00:00,0
2445,1970-01-27 07:15:00,1
2446,1970-01-27 07:30:00,0
2447,1970-01-27 07:45:00,3
2448,1970-01-27 08:00:00,1
2449,1970-01-27 08:15:00,0
2450,1970-01-27 08:30:00,0
2451,1970-01-27 08:45:00,2
2452,1970-01-27 09:00:00,1
2453,1970-01-27 09:15:00,7
2454,1970-01-27 09:30:00,3
2455,1970-01-27 09:45:00,4
2456,1970-01-27 10:00:00,9
2457,1970-01-27 10:15:00,4
2458,1970-01-27 10:30:00,5
2459,1970-01-27 10:45:00,9
2460,1970-01-27 11:00:00,9
2461,1970-01-27 11:15:00,11
2462,1970-01-27 11:30:00,15
2463,1970-01-27 11:45:00,14
2464,1970-01-27 12:00:00,15
2465,1970-01-27 12:15:00,14
2466,1970-01-27 12:30:00,14
2467,1970-01-27 12:45:00,7
2468,1970-01-27 13:00:00,9
2469,1970-01-27 13:15:00,5
2470,1970-01-27 13:30:00,10
2471,1970-01-27 13:45:00,5
2472,1970-01-27 14:00:00,5
2473,1970-01-27 14:15:00,4
2474,1970-01-27 14:30:00,3
2475,1970-01-27 14:45:00,4
2476,1970-01-27 15:00:00,4
2477,1970-01-27 15:15:00,0
2478,1970-01-27 15:30:00,4
2479,1970-01-27 15:45:00,5
2480,1970-01-27 16:00:00,3
2481,1970-01-27 16:15:00,4
2482,1970-01-27 16:30:00,3
2483,1970-01-27 16:45:00,4
2484,1970-01-27 17:00:00,3
2485,1970-01-27 17:15:00,2
2486,1970-01-27 17:30:00,2
2487,1970-01-27 17:45:00,0
2488,1970-01-27 18:00:00,0
2489,1970-01-27 18:15:00,2
2490,1970-01-27 18:30:00,7
2491,1970-01-27 18:45:00,6
2492,1970-01-27 19:00:00,4
2493,1970-01-27 19:15:00,5
2494,1970-01-27 19:30:00,5
2495,1970-01-27 19:45:00,2
2496,1970-01-27 20:00:00,6
2497,1970-01-27 20:15:00,2
2498,1970-01-27 20:30:00,1
2499,1970-01-27 20:45:00,9
2500,1970-01-27 21:00:00,10
2501,1970-01-27 21:15:00,12
2502,1970-01-27 21:30:00,15
2503,1970-01-27 21:45:00,19
2504,1970-01-27 22:00:00,11
2505,1970-01-27 22:15:00,10
2506,1970-01-27 22:30:00,14
2507,1970-01-27 22:45:00,4
2508,1970-01-27 23:00:00,10
2509,1970-01-27 23:15:00,8
2510,1970-01-27 23:30:00,7
2511,1970-01-27 23:45:00,14
2512,1970-01-28 00:00:00,8
2513,1970-01-28 00:15:00,13
2514,1970-01-28 00:30:00,11
2515,1970-01-28 00:45:00,9
2516,1970-01-28 01:00:00,16
2517,1970-01-28 01:15:00,15
2518,1970-01-28 01:30:00,12
2519,1970-01-28 01:45:00,8
2520,1970-01-28 02:00:00,11
2521,1970-01-28 02:15:00,15
2522,1970-01-28 02:30:00,14
2523,1970-01-28 02:45:00,15
2524,1970-01-28 03:00:00,8
2525,1970-01-28 03:15:00,6
2526,1970-01-28 03:30:00,5
2527,1970-01-28 03:45:00,4
2528,1970-01-28 04:00:00,9
2529,1970-01-28 04:15:00,4
2530,1970-01-28 04:30:00,7
2531,1970-01-28 04:45:00,11
2532,1970-01-28 05:00:00,11
2533,1970-01-28 05:15:00,4
2534,1970-01-28 05:30:00,4
2535,1970-01-28 05:45:00,2
2536,1970-01-28 06:00:00,1
2537,1970-01-28 06:15:00,1
2538,1970-01-28 06:30:00,0
2539,1970-01-28 06:45:00,2
2540,1970-01-28 07:00:00,1
2541,1970-01-28 07:15:00,0
2542,1970-01-28 07:30:00,1
2543,1970-01-28 07:45:00,3
2544,1970-01-28 08:00:00,0
2545,1970-01-28 08:15:00,3
2546,1970-01-28 08:30:00,2
2547,1970-01-28 08:45:00,1
2548,1970-01-28 09:00:00,1
2549,1970-01-28 09:15:00,0
2550,1970-01-28 09:30:00,11
2551,1970-01-28 09:45:00,7
2552,1970-01-28 10:00:00,4
2553,1970-01-28 10:15:00,5
2554,1970-01-28 10:30:00,8
2555,1970-01-28 10:45:00,8
2556,1970-01-28 11:00:00,14
2557,1970-01-28 11:15:00,15
2558,1970-01-28 11:30:00,19
2559,1970-01-28 11:45:00,19
